"as","rwa","year","yearnum","season","seasonnum","time","timenr","stratum","eff","temp","hist","neighb","soil","catch","effort","cpue"
1157,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.145833333333333,0.12338593974175,"sand",0,20,0
1158,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.224806201550388,0.117758784425451,"sand",2,23,0.0869565217391304
1211,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.174496644295302,0.116504854368932,"sand",2,15,0.133333333333333
1212,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.1,0.196483971044467,"sand",0,6,0
1213,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0208333333333333,0.249846907532149,"sand",6,29,0.206896551724138
1214,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.140893470790378,0.462139423076923,"sand",7,37,0.189189189189189
1215,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.229306487695749,0.448666127728375,"water",198,411,0.481751824817518
1216,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.207678883071553,0.51038338658147,"sand",4,20,0.2
1217,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.174647887323944,0.305949008498584,"sand",4,32,0.125
1218,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0857142857142857,0.282018111254851,"sand",7,6,1.16666666666667
1221,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0857142857142857,0.0609756097560976,"sand",0,7,0
1222,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.19047619047619,0.207407407407407,"sand",0,2,0
1223,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.203821656050955,"sand",7,13,0.538461538461538
1224,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.151260504201681,0.404436860068259,"sand",9,29,0.310344827586207
1225,"Waterschap Hunze en Aa's","2013",2013,"winter",1,-1.60352682140039,1,"low","decrease","year-round",0.134615384615385,0.364217252396166,"sand",8,29,0.275862068965517
1226,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.290780141843972,0.36963696369637,"sand",5,53,0.0943396226415094
1227,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.279549718574109,0.176991150442478,"sand",9,39,0.230769230769231
1228,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.138075313807531,0.160526315789474,"sand",29,84,0.345238095238095
1231,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.205479452054795,0.1,"sand",7,48,0.145833333333333
1232,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.201388888888889,"sand",0,3,0
1233,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.15,0.163568773234201,"sand",6,14,0.428571428571429
1234,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0655737704918033,0.210526315789474,"sand",4,37,0.108108108108108
1235,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0476190476190476,0.147117296222664,"sand",1,16,0.0625
1236,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0304568527918782,0.136752136752137,"sand",0,23,0
1237,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.175548589341693,0.182890855457227,"sand",0,36,0
1238,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.314942528735632,0.190243902439024,"sand",11,85,0.129411764705882
1241,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.115702479338843,0.123456790123457,"peat",9,39,0.230769230769231
1242,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0434782608695652,0.189349112426035,"sand",0,2,0
1243,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.130434782608696,0.135593220338983,"built-up",0,19,0
1244,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0885608856088561,0.145985401459854,"sand",2,29.5,0.0677966101694915
1245,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.154320987654321,0.0651162790697674,"sand",9,50,0.18
1246,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0797546012269939,"sand",0,1,0
1247,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0357142857142857,0.0883534136546185,"sand",0,10,0
1248,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.373737373737374,0.103333333333333,"sand",8,44,0.181818181818182
1251,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.26056338028169,0.110599078341014,"sand",10,44,0.227272727272727
1252,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.133333333333333,0.139616055846422,"sand",0,2,0
1253,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.05,0.0319148936170213,"peat",0,0,0
1254,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0897196261682243,"sand",0,1,0
1255,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.100418410041841,"sand",0,0,0
1257,"Waterschap Hunze en Aa's","2013",2013,"winter",1,-1.60352682140039,1,"low","increase","year-round",0,0.0903225806451613,"sand",3,28,0.107142857142857
1258,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0597014925373134,0.163366336633663,"sand",0,32,0
1311,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0266666666666667,0.273726273726274,"sand",5,4,1.25
1312,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0673934588701685,0.345385860766325,"clay",10,53,0.188679245283019
1313,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0887480190174326,0.36,"clay",11,10,1.1
1314,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0533333333333333,0.590551181102362,"sand",0,2,0
1321,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0827586206896552,0.253041362530414,"sand",15,99,0.151515151515152
1322,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.181818181818182,0.302354399008674,"sand",17,41,0.414634146341463
1323,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.342342342342342,0.434004474272931,"sand",31,56.5,0.548672566371681
1324,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.140350877192982,0.653061224489796,"sand",6,4.5,1.33333333333333
1331,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.395522388059701,0.233707865168539,"sand",10,79,0.126582278481013
1332,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.338345864661654,0.315492957746479,"sand",15,59,0.254237288135593
1333,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.337468982630273,0.481865284974093,"sand",25,43,0.581395348837209
1334,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.5,0.63963963963964,"sand",13,11,1.18181818181818
1341,"Waterschap Hunze en Aa's","2013",2013,"winter",1,-1.60352682140039,1,"medium","increase","year-round",0.483720930232558,0.139880952380952,"sand",7,19,0.368421052631579
1342,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.221238938053097,0.285714285714286,"sand",2,14,0.142857142857143
1343,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.157303370786517,0.408408408408408,"sand",5,3.5,1.42857142857143
1344,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.348623853211009,0.625766871165644,"sand",4,3.5,1.14285714285714
1351,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.261437908496732,0.148148148148148,"sand",0,11,0
1352,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0472972972972973,0.280542986425339,"sand",1,12,0.0833333333333333
1353,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.258928571428571,0.24,"sand",8,22,0.363636363636364
1354,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0909090909090909,0.53125,"sand",0,2,0
1412,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.032967032967033,"sand",0,0,0
1413,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0257234726688103,0,"sand",6,153,0.0392156862745098
1414,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0512820512820513,"water",0,15,0
1415,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.15625,"water",0,6.5,0
1416,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.10632183908046,0.151368760064412,"sand",14,89,0.157303370786517
1417,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.1,0.172297297297297,"water",1,16,0.0625
1422,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0348837209302326,"sand",0,0,0
1423,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0826771653543307,0.0630472854640981,"sand",0,13,0
1424,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.123655913978495,"sand",0,16,0
1425,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0217391304347826,0.18732782369146,"water",9,88,0.102272727272727
1426,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.148148148148148,0.188004209049456,"loam",37,176,0.210227272727273
1427,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.192708333333333,0.213523131672598,"loam",0,24,0
1428,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.245733788395904,"water",0,7,0
1432,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0246913580246914,"sand",0,0,0
1433,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0779220779220779,"sand",0,6,0
1434,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.163551401869159,"loam",12,95.5,0.12565445026178
1435,"HH Hollands Noorderkwartier","2013",2013,"winter",1,-1.60352682140039,1,"medium","control","year-round",0.155555555555556,0.493804068272153,"loam",42,181,0.232044198895028
1436,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.186732186732187,0.514337733272645,"loam",48,237.75,0.201892744479495
1437,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.179245283018868,0.548427672955975,"loam",20,70.5,0.283687943262411
1438,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.110169491525424,0.251572327044025,"water",15,36,0.416666666666667
1442,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0822784810126582,"sand",0,18,0
1443,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0946745562130177,"loam",2,44,0.0454545454545455
1444,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.1585482330468,"clay",1,6,0.166666666666667
1445,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.51329592583557,"clay",16,74,0.216216216216216
1446,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.329457364341085,0.227344490053679,"loam",405,376,1.07712765957447
1447,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.169761273209549,0.590448625180897,"loam",36,109,0.330275229357798
1448,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0465116279069767,0.292783505154639,"water",4,28,0.142857142857143
1452,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0135135135135135,0.0711297071129707,"clay",0,17,0
1453,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0072463768115942,0.1,"loam",11,91,0.120879120879121
1454,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0376712328767123,0.141104294478528,"loam",0,20,0
1455,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0202020202020202,0.727710843373494,"loam",0,12,0
1456,"HH Hollands Noorderkwartier","2013",2013,"winter",1,-1.60352682140039,1,"medium","decrease","season",0.00328947368421053,0.738709677419355,"loam",18,96.5,0.186528497409326
1457,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0588235294117647,0.718342287029931,"loam",0,11,0
1458,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0238095238095238,0.223350253807107,"clay",0,8,0
1513,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0833333333333333,0.124183006535948,"water",0,1,0
1514,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.05625,0.157894736842105,"loam",28,122,0.229508196721311
1515,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.21505376344086,0.273876404494382,"water",50,230,0.217391304347826
1516,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.282220131702728,0.192107995846314,"peat",273,728,0.375
1517,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.335640138408304,0.239009287925697,"peat",4,30,0.133333333333333
1518,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.351351351351351,0.117575757575758,"peat",10,164,0.0609756097560976
1523,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.102272727272727,0.130769230769231,"water",0,17,0
1524,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0303643724696356,0.208816705336427,"clay",6,137,0.0437956204379562
1525,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.203703703703704,0.290123456790123,"loam",5,51,0.0980392156862745
1526,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.467741935483871,0.312908496732026,"sand",11,50,0.22
1527,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.417283950617284,0.257723577235772,"peat",41,116,0.353448275862069
1528,"Wetterskip Fryslân","2013",2013,"winter",1,-1.60352682140039,1,"high","increase","season",0.564375605033882,0.146884272997033,"peat",8,146,0.0547945205479452
1535,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0888030888030888,"water",7,10,0.7
1536,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.05,0.233009708737864,"water",1,19,0.0526315789473684
1537,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.299019607843137,0.176086956521739,"water",2,40,0.05
1538,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.241803278688525,0.152761457109283,"sand",8,53,0.150943396226415
1546,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.156716417910448,"water",0,2,0
1547,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.289377289377289,0.170854271356784,"sand",6,40,0.15
1548,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.263440860215054,0.148007590132827,"loam",6,34,0.176470588235294
1551,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.0769230769230769,"clay",0,8,0
1552,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0,"water",0,6,0
1556,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0,0.12037037037037,"water",0,3,0
1557,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.389380530973451,0.194444444444444,"sand",5,22,0.227272727272727
1558,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.108108108108108,0.144249512670565,"loam",12,26,0.461538461538462
1611,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.245733788395904,0.143575017946877,"water",33,244,0.135245901639344
1612,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.198857142857143,0.222713864306785,"peat",33,240,0.1375
1613,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.281645569620253,0.204220980757294,"peat",9,94,0.0957446808510638
1614,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.174957118353345,0.232193732193732,"sand",10,215,0.0465116279069767
1615,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.259136212624585,0.0819112627986348,"sand",12,111,0.108108108108108
1616,"Wetterskip Fryslân","2013",2013,"winter",1,-1.60352682140039,1,"low","control","year-round",0.13125,0.0803858520900322,"sand",1,51,0.0196078431372549
1617,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.08,0.0574412532637076,"sand",0,9,0
1618,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,1.31578947368421,0.0835654596100279,"sand",0,1.5,0
1621,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.264026402640264,0.191413727098715,"peat",0,9,0
1622,"Wetterskip Fryslân","2013",2013,"winter",1,-1.60352682140039,1,"high","decrease","season",0.28544061302682,0.255943645435867,"peat",72,367,0.196185286103542
1623,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.453731343283582,0.240827382418124,"peat",10,86,0.116279069767442
1624,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.272045028142589,0.221757322175732,"peat",11,91,0.120879120879121
1625,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.351535836177474,0.0775623268698061,"sand",2,22,0.0909090909090909
1626,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.247422680412371,0.0719178082191781,"sand",0,16,0
1627,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.238961038961039,0.0363636363636364,"sand",2,31,0.0645161290322581
1628,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.111111111111111,0.027972027972028,"sand",0,0,0
1631,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.210526315789474,0.264627659574468,"peat",1,18,0.0555555555555556
1632,"Wetterskip Fryslân","2013",2013,"winter",1,-1.60352682140039,1,"high","control","year-round",0.37494745691467,0.305084745762712,"peat",185,596.5,0.310142497904443
1633,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.385093167701863,0.272807274860663,"peat",165,416,0.396634615384615
1634,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.4375,0.282586027111575,"sand",4,11,0.363636363636364
1635,"Reest en Wieden","2013",2013,"winter",1,-1.60352682140039,1,"low","decrease","year-round",0.347826086956522,0.16986301369863,"sand",0,1,0
1636,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.245989304812834,0.181818181818182,"sand",4,45.5,0.0879120879120879
1637,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.294416243654822,0.122093023255814,"sand",0,21.5,0
1638,NA,"2013",2013,"winter",1,-1.60352682140039,1,NA,"no experiment",NA,0.0196078431372549,0.018058690744921,"sand",1,20.5,0.0487804878048781
